chr12	963772	964773	12R-361	.	-	chr12	964395	964396	-123	chr12	964259	964260	13
chr12	965122	966123	ST6112	.	-	chr12	965830	965831	-208	chr12	965540	965541	82
chr12	965246	966247	ST2392	.	+	chr12	965540	965541	-206	chr12	965830	965831	84
chr12	972714	973715	ST6113	.	-	chr12	973405	973406	-191	chr12	973167	973168	47
chr12	972806	973807	ST2393	.	+	chr12	973167	973168	-139	chr12	973405	973406	99
chr12	975555	976556	tN_28GUU_29L	.	-	chr12	976218	976219	-163	chr12	976042	976043	13
chr12	982128	983129	12R-370	.	-	chr12	982747	982748	-119	chr12	982508	982509	120
chr12	982222	983223	ST2394	.	+	chr12	982508	982509	-214	chr12	982747	982748	25
chr12	986510	987511	ST2395	.	+	chr12	986826	986827	-184	chr12	987097	987098	87
chr12	987690	988691	ST6114	.	-	chr12	988392	988393	-202	chr12	988125	988126	65
chr12	987830	988831	ST2396	.	+	chr12	988125	988126	-205	chr12	988392	988393	62
chr12	990230	991231	ST2397	.	+	chr12	990511	990512	-219	chr12	990799	990800	69
chr12	992606	993607	ST2398	.	+	chr12	992898	992899	-208	chr12	993196	993197	90
chr12	1001594	1002595	ST6115	.	-	chr12	1002476	1002477	-382	chr12	1002039	1002040	55
chr12	1001902	1002903	ST2399	.	+	chr12	1002039	1002040	-363	chr12	1002476	1002477	74
chr12	1005806	1006807	ST2400	.	+	chr12	1006074	1006075	-232	chr12	1006358	1006359	52
chr12	1010362	1011363	12F-394	.	+	chr12	1010756	1010757	-106	chr12	1010929	1010930	67
chr12	1010818	1011819	ST6117	.	-	chr12	1011559	1011560	-241	chr12	1011112	1011113	206
chr12	1011586	1012587	ST6118	.	-	chr12	1012488	1012489	-402	chr12	1011987	1011988	99
chr12	1011958	1012959	ST2401	.	+	chr12	1011987	1011988	-471	chr12	1012488	1012489	30
chr12	1013770	1014771	ST6119	.	-	chr12	1014486	1014487	-216	chr12	1014194	1014195	76
chr12	1013926	1014927	ST2402	.	+	chr12	1014194	1014195	-232	chr12	1014486	1014487	60
chr12	1017298	1018299	ST6120	.	-	chr12	1017990	1017991	-192	chr12	1017725	1017726	73
chr12	1018474	1019475	ST6121	.	-	chr12	1019324	1019325	-350	chr12	1018890	1018891	84
chr12	1021914	1022915	ST6122	.	-	chr12	1022530	1022531	-116	chr12	1022249	1022250	165
chr12	1021966	1022967	ST2403	.	+	chr12	1022249	1022250	-217	chr12	1022530	1022531	64
chr12	1024638	1025639	ST2404	.	+	chr12	1024916	1024917	-222	chr12	1025175	1025176	37
chr12	1026210	1027211	ST6123	.	-	chr12	1026956	1026957	-246	chr12	1026620	1026621	90
chr12	1027458	1028459	ST6124	.	-	chr12	1028158	1028159	-200	chr12	1027895	1027896	63
chr12	1027678	1028679	ST2405	.	+	chr12	1028158	1028159	-20	chr12	1028292	1028293	114
chr12	1028279	1029280	ST2406	.	+	chr12	1028622	1028623	-157	chr12	1028886	1028887	107
chr12	1029583	1030584	ST2407	.	+	chr12	1029897	1029898	-186	chr12	1030087	1030088	4
chr12	1030123	1031124	ST6125	.	-	chr12	1030858	1030859	-235	chr12	1030561	1030562	62
chr12	1030200	1031201	12R-385	.	-	chr12	1030858	1030859	-158	chr12	1030561	1030562	139
chr12	1030303	1031304	ST2408	.	+	chr12	1030561	1030562	-242	chr12	1030858	1030859	55
chr12	1031951	1032952	ST2409	.	+	chr12	1032229	1032230	-222	chr12	1032469	1032470	18
chr12	1035258	1036259	ST6126	.	-	chr12	1036055	1036056	-297	chr12	1035755	1035756	3
chr12	1035373	1036374	12R-387	.	-	chr12	1036055	1036056	-182	chr12	1035755	1035756	118
chr12	1035502	1036503	ST2410	.	+	chr12	1035755	1035756	-247	chr12	1036055	1036056	53
chr12	1041105	1042106	ST6127	.	-	chr12	1041773	1041774	-168	chr12	1041506	1041507	99
chr12	1041261	1042262	ST2411	.	+	chr12	1041506	1041507	-255	chr12	1041773	1041774	12
chr12	1041690	1042691	12F-404	.	+	chr12	1041960	1041961	-230	chr12	1042225	1042226	35
chr12	1041885	1042886	ST2412	.	+	chr12	1042225	1042226	-160	chr12	1042460	1042461	75
chr12	1042521	1043522	ST6128	.	-	chr12	1043277	1043278	-256	chr12	1042979	1042980	42
chr12	1043105	1044106	ST6129	.	-	chr12	1043912	1043913	-307	chr12	1043552	1043553	53
chr12	1043381	1044382	ST2413	.	+	chr12	1043552	1043553	-329	chr12	1043912	1043913	31
chr12	1051643	1052644	tI_28AAU_29L2	.	-	chr12	1052299	1052300	-156	chr12	1052135	1052136	8
chr12	1052677	1053678	12R-389	.	-	chr12	1053431	1053432	-254	chr12	1053127	1053128	50
chr12	1052701	1053702	ST2414	.	+	chr12	1053127	1053128	-74	chr12	1053431	1053432	230
chr12	1054565	1055566	ST2415	.	+	chr12	1054790	1054791	-275	chr12	1055104	1055105	39
chr12	1054876	1055877	12R-391	.	-	chr12	1055467	1055468	-91	chr12	1055272	1055273	104
chr12	1056609	1057610	ST6131	.	-	chr12	1057372	1057373	-263	chr12	1056930	1056931	179
chr12	1056805	1057806	ST2416	.	+	chr12	1057109	1057110	-196	chr12	1057372	1057373	67
chr12	1063780	1064781	TEL12R_X_element	.	+	chr12	1064206	1064207	-74	chr12	1064451	1064452	171
chr12	1064655	1065656	TEL12R_Y_prime_element_1	.	+	chr12	1064852	1064853	-303	chr12	1065804	1065805	649
chr12	1071153	1072154	TEL12R_Y_prime_element_2	.	+	chr12	1068244	1068245	-3409	chr12	1071679	1071680	26
chr13	5843	6844	TEL13L_X_element	.	-	chr13	8452	8453	-2109	chr13	3701	3702	2642
chr13	8768	9769	ST6132	.	-	chr13	9318	9319	-50	chr13	9120	9121	148
chr13	8900	9901	13R-2	.	-	chr13	9477	9478	-77	chr13	9318	9319	82
chr13	9343	10344	ST6133	.	-	chr13	9868	9869	-25	chr13	9659	9660	184
chr13	9651	10652	ST2417	.	+	chr13	10100	10101	-51	chr13	10280	10281	129
chr13	12767	13768	ST6134	.	-	chr13	13510	13511	-243	chr13	13218	13219	49
chr13	12921	13922	13F-3	.	+	chr13	13218	13219	-203	chr13	13510	13511	89
chr13	13019	14020	ST2418	.	+	chr13	13510	13511	-9	chr13	13685	13686	166
chr13	14271	15272	ST6135	.	-	chr13	15005	15006	-234	chr13	14717	14718	54
chr13	14475	15476	ST2419	.	+	chr13	14717	14718	-258	chr13	15005	15006	30
chr13	16343	17344	ST6136	.	-	chr13	17075	17076	-232	chr13	16783	16784	60
chr13	16491	17492	ST2420	.	+	chr13	16783	16784	-208	chr13	17075	17076	84
chr13	19983	20984	ST6137	.	-	chr13	20884	20885	-401	chr13	20448	20449	35
chr13	20245	21246	13F-5	.	+	chr13	20448	20449	-297	chr13	20884	20885	139
chr13	21239	22240	ST6138	.	-	chr13	21896	21897	-157	chr13	21677	21678	62
chr13	23215	24216	ST6139	.	-	chr13	24147	24148	-432	chr13	23661	23662	54
chr13	23443	24444	ST2421	.	+	chr13	23661	23662	-282	chr13	24147	24148	204
chr13	23750	24751	13F-10	.	+	chr13	24147	24148	-103	chr13	24358	24359	108
chr13	24562	25563	13F-12	.	+	chr13	24945	24946	-117	chr13	25134	25135	72
chr13	25327	26328	13F-14	.	+	chr13	25660	25661	-167	chr13	26427	26428	600
chr13	25351	26352	ST6140	.	-	chr13	26427	26428	-576	chr13	25660	25661	191
chr13	26308	27309	ST2422	.	+	chr13	26427	26428	-381	chr13	26916	26917	108
chr13	29376	30377	ST6141	.	-	chr13	30103	30104	-227	chr13	29862	29863	14
chr13	29660	30661	ST2423	.	+	chr13	30103	30104	-57	chr13	30286	30287	126
chr13	29808	30809	ST6142	.	-	chr13	30559	30560	-251	chr13	30286	30287	22
chr13	30084	31085	ST2424	.	+	chr13	30559	30560	-25	chr13	30706	30707	122
chr13	31516	32517	13F-20	.	+	chr13	31936	31937	-80	chr13	32092	32093	76
chr13	31518	32519	13R-14	.	-	chr13	32092	32093	-74	chr13	31936	31937	82
chr13	31732	32733	ST2425	.	+	chr13	32092	32093	-140	chr13	32265	32266	33
chr13	33604	34605	ST2426	.	+	chr13	33863	33864	-241	chr13	34148	34149	44
chr13	37588	38589	ST2427	.	+	chr13	38084	38085	-4	chr13	38270	38271	182
chr13	41360	42361	ST6143	.	-	chr13	42084	42085	-224	chr13	41802	41803	58
chr13	43248	44249	ST6144	.	-	chr13	43763	43764	-15	chr13	43543	43544	205
chr13	43508	44509	ST2428	.	+	chr13	43763	43764	-245	chr13	44057	44058	49
chr13	44540	45541	ST2429	.	+	chr13	44683	44684	-357	chr13	45093	45094	53
chr13	45520	46521	ST6145	.	-	chr13	46174	46175	-154	chr13	45756	45757	264
chr13	46008	47009	ST6146	.	-	chr13	46853	46854	-345	chr13	46474	46475	34
chr13	46132	47133	13R-20	.	-	chr13	46853	46854	-221	chr13	46474	46475	158
chr13	46260	47261	ST2430	.	+	chr13	46474	46475	-286	chr13	46853	46854	93
chr13	50504	51505	ST6147	.	-	chr13	51218	51219	-214	chr13	50945	50946	59
chr13	51068	52069	ST2431	.	+	chr13	51355	51356	-213	chr13	51619	51620	51
chr13	54228	55229	ST2432	.	+	chr13	54516	54517	-212	chr13	54786	54787	58
chr13	54712	55713	ST6148	.	-	chr13	55441	55442	-229	chr13	55149	55150	63
chr13	55228	56229	13F-30	.	+	chr13	55441	55442	-287	chr13	55738	55739	10
chr13	55776	56777	ST6149	.	-	chr13	56538	56539	-262	chr13	56221	56222	55
chr13	55972	56973	ST2433	.	+	chr13	56221	56222	-251	chr13	56538	56539	66
chr13	57124	58125	ST2434	.	+	chr13	57327	57328	-297	chr13	57665	57666	41
chr13	58232	59233	ST6150	.	-	chr13	58925	58926	-193	chr13	58652	58653	80
chr13	58372	59373	ST2435	.	+	chr13	58652	58653	-220	chr13	58925	58926	53
chr13	61864	62865	ST6151	.	-	chr13	62553	62554	-189	chr13	62292	62293	72
chr13	67088	68089	ST6152	.	-	chr13	67807	67808	-219	chr13	67518	67519	70
chr13	67764	68765	ST2436	.	+	chr13	67977	67978	-287	chr13	68322	68323	58
chr13	68792	69793	13R-27	.	-	chr13	69308	69309	-16	chr13	69109	69110	183
chr13	69732	70733	ST2437	.	+	chr13	70073	70074	-159	chr13	70498	70499	266
chr13	70068	71069	ST2438	.	+	chr13	70498	70499	-70	chr13	70674	70675	106
chr13	76552	77553	ST6155	.	-	chr13	77292	77293	-240	chr13	76970	76971	82
chr13	76724	77725	ST2439	.	+	chr13	76970	76971	-254	chr13	77292	77293	68
chr13	77492	78493	ST2440	.	+	chr13	77800	77801	-192	chr13	77994	77995	2
chr13	79240	80241	ST6156	.	-	chr13	79935	79936	-195	chr13	79672	79673	68
chr13	79396	80397	ST2441	.	+	chr13	79672	79673	-224	chr13	79935	79936	39
chr13	81664	82665	ST6157	.	-	chr13	82312	82313	-148	chr13	82094	82095	70
chr13	81724	82725	ST2442	.	+	chr13	82094	82095	-130	chr13	82312	82313	88
chr13	82580	83581	ST2443	.	+	chr13	82818	82819	-262	chr13	83133	83134	53
chr13	86312	87313	ST6158	.	-	chr13	87200	87201	-388	chr13	86721	86722	91
chr13	90528	91529	ST6159	.	-	chr13	91066	91067	-38	chr13	90902	90903	126
chr13	91700	92701	ST2444	.	+	chr13	92013	92014	-187	chr13	92248	92249	48
chr13	93915	94916	13F-43	.	+	chr13	94186	94187	-229	chr13	94469	94470	54
chr13	94888	95889	ST6161	.	-	chr13	95432	95433	-44	chr13	95266	95267	122
chr13	97032	98033	ST6162	.	-	chr13	97735	97736	-203	chr13	97481	97482	51
chr13	97180	98181	ST2445	.	+	chr13	97481	97482	-199	chr13	97735	97736	55
chr13	98952	99953	ST6163	.	-	chr13	99698	99699	-246	chr13	99401	99402	51
chr13	101308	102309	ST2446	.	+	chr13	101569	101570	-239	chr13	101874	101875	66
chr13	103736	104737	ST6164	.	-	chr13	104421	104422	-185	chr13	104156	104157	80
chr13	104140	105141	ST2447	.	+	chr13	104421	104422	-219	chr13	104686	104687	46
chr13	108188	109189	ST2448	.	+	chr13	108486	108487	-202	chr13	108749	108750	61
chr13	109864	110865	ST6165	.	-	chr13	110444	110445	-80	chr13	110274	110275	90
chr13	110336	111337	ST6166	.	-	chr13	111033	111034	-197	chr13	110794	110795	42
chr13	111236	112237	13R-47	.	-	chr13	111893	111894	-157	chr13	111672	111673	64
chr13	111284	112285	ST2450	.	+	chr13	111672	111673	-112	chr13	111893	111894	109
chr13	114872	115873	ST6167	.	-	chr13	115601	115602	-229	chr13	115316	115317	56
chr13	118632	119633	ST6168	.	-	chr13	119261	119262	-129	chr13	119131	119132	1
chr13	118875	119876	13F-51	.	+	chr13	119261	119262	-114	chr13	119516	119517	141
chr13	118956	119957	ST2451	.	+	chr13	119261	119262	-195	chr13	119516	119517	60
chr13	119223	120224	13R-52	.	-	chr13	119856	119857	-133	chr13	119705	119706	18
chr13	120864	121865	ST6169	.	-	chr13	121588	121589	-224	chr13	121296	121297	68
chr13	121012	122013	13F-52	.	+	chr13	121296	121297	-216	chr13	121588	121589	76
chr13	121100	122101	ST2452	.	+	chr13	121588	121589	-12	chr13	121749	121750	149
chr13	122480	123481	ST6170	.	-	chr13	123377	123378	-397	chr13	122950	122951	30
chr13	123720	124721	ST6171	.	-	chr13	124373	124374	-153	chr13	124143	124144	77
chr13	127233	128234	13F-54	.	+	chr13	127532	127533	-201	chr13	127784	127785	51
chr13	129056	130057	ST6172	.	-	chr13	129831	129832	-275	chr13	129533	129534	23
chr13	129308	130309	ST2453	.	+	chr13	129533	129534	-275	chr13	129831	129832	23
chr13	129580	130581	ST2454	.	+	chr13	129979	129980	-101	chr13	130149	130150	69
chr13	131168	132169	ST6173	.	-	chr13	132046	132047	-378	chr13	131627	131628	41
chr13	131395	132396	tR_28UCU_29M2	.	-	chr13	132046	132047	-151	chr13	131627	131628	268
chr13	131468	132469	ST2455	.	+	chr13	131627	131628	-341	chr13	132046	132047	78
chr13	131661	132662	13F-59	.	+	chr13	132046	132047	-115	chr13	132202	132203	41
chr13	132692	133693	ST2456	.	+	chr13	133015	133016	-177	chr13	133220	133221	28
chr13	132916	133917	ST2457	.	+	chr13	133220	133221	-196	chr13	133453	133454	37
chr13	134940	135941	ST2458	.	+	chr13	135196	135197	-244	chr13	135493	135494	53
chr13	136988	137989	ST2459	.	+	chr13	137236	137237	-252	chr13	137513	137514	25
chr13	138970	139971	13F-63	.	+	chr13	139353	139354	-117	chr13	139519	139520	49
chr13	139457	140458	13F-65	.	+	chr13	139845	139846	-112	chr13	140018	140019	61
chr13	139736	140737	ST6174	.	-	chr13	140466	140467	-230	chr13	140199	140200	37
chr13	139932	140933	ST2460	.	+	chr13	140199	140200	-233	chr13	140466	140467	34
chr13	141496	142497	ST6175	.	-	chr13	142172	142173	-176	chr13	141926	141927	70
chr13	141604	142605	ST2461	.	+	chr13	141926	141927	-178	chr13	142172	142173	68
chr13	145472	146473	ST6176	.	-	chr13	146278	146279	-306	chr13	145889	145890	83
chr13	145800	146801	ST6177	.	-	chr13	146502	146503	-202	chr13	146278	146279	22
chr13	145932	146933	ST2462	.	+	chr13	146278	146279	-154	chr13	146502	146503	70
chr13	146860	147861	ST2463	.	+	chr13	147124	147125	-236	chr13	147528	147529	168
chr13	148232	149233	ST6178	.	-	chr13	148919	148920	-187	chr13	148669	148670	63
chr13	148276	149277	ST2464	.	+	chr13	148669	148670	-107	chr13	148919	148920	143
chr13	151176	152177	ST6179	.	-	chr13	151863	151864	-187	chr13	151618	151619	58
chr13	151308	152309	ST2465	.	+	chr13	151618	151619	-190	chr13	151863	151864	55
chr13	157816	158817	ST6180	.	-	chr13	158630	158631	-314	chr13	158274	158275	42
chr13	158828	159829	ST2466	.	+	chr13	159138	159139	-190	chr13	159394	159395	66
chr13	159588	160589	ST2467	.	+	chr13	159949	159950	-139	chr13	160149	160150	61
chr13	163800	164801	ST6181	.	-	chr13	164578	164579	-278	chr13	164269	164270	31
chr13	164116	165117	ST2468	.	+	chr13	164578	164579	-38	chr13	164800	164801	184
chr13	164244	165245	ST2469	.	+	chr13	164578	164579	-166	chr13	164800	164801	56
chr13	165010	166011	13F-80	.	+	chr13	165290	165291	-220	chr13	165575	165576	65
chr13	165028	166029	ST2470	.	+	chr13	165290	165291	-238	chr13	165575	165576	47
chr13	166840	167841	ST6182	.	-	chr13	167451	167452	-111	chr13	167253	167254	87
chr13	168294	169295	tY_28GUA_29M1	.	+	chr13	168646	168647	-148	chr13	168969	168970	175
chr13	169352	170353	ST6183	.	-	chr13	170134	170135	-282	chr13	169768	169769	84
chr13	169868	170869	ST2471	.	+	chr13	170134	170135	-234	chr13	170396	170397	28
chr13	170163	171164	13R-69	.	-	chr13	170856	170857	-193	chr13	170561	170562	102
chr13	170944	171945	ST6184	.	-	chr13	171578	171579	-134	chr13	171137	171138	307
chr13	171028	172029	ST2472	.	+	chr13	171137	171138	-391	chr13	171578	171579	50
chr13	172636	173637	ST2473	.	+	chr13	172974	172975	-162	chr13	173182	173183	46
chr13	172998	173999	13R-73	.	-	chr13	173523	173524	-25	chr13	173342	173343	156
chr13	177688	178689	ST6185	.	-	chr13	178424	178425	-236	chr13	178130	178131	58
chr13	177884	178885	ST2474	.	+	chr13	178130	178131	-254	chr13	178424	178425	40
chr13	180892	181893	ST2475	.	+	chr13	181152	181153	-240	chr13	181438	181439	46
chr13	183467	184468	tG_28GCC_29M	.	-	chr13	184103	184104	-136	chr13	183938	183939	29
chr13	191424	192425	ST6186	.	-	chr13	192192	192193	-268	chr13	191875	191876	49
chr13	192188	193189	ST2476	.	+	chr13	192584	192585	-104	chr13	192816	192817	128
chr13	193140	194141	ST2477	.	+	chr13	193478	193479	-162	chr13	193648	193649	8
chr13	195296	196297	ST6187	.	-	chr13	195997	195998	-201	chr13	195754	195755	42
chr13	195669	196670	tP_28UGG_29M	.	-	chr13	196194	196195	-25	chr13	195997	195998	172
chr13	203736	204737	ST6188	.	-	chr13	204470	204471	-234	chr13	204189	204190	47
chr13	203948	204949	ST2478	.	+	chr13	204189	204190	-259	chr13	204470	204471	22
chr13	204960	205961	ST6189	.	-	chr13	205650	205651	-190	chr13	205410	205411	50
chr13	205108	206109	ST2479	.	+	chr13	205410	205411	-198	chr13	205650	205651	42
chr13	208560	209561	ST6190	.	-	chr13	209170	209171	-110	chr13	208993	208994	67
chr13	208948	209949	ST2480	.	+	chr13	209170	209171	-278	chr13	209466	209467	18
chr13	211764	212765	ST2481	.	+	chr13	211991	211992	-273	chr13	212390	212391	126
chr13	213480	214481	ST6191	.	-	chr13	214196	214197	-216	chr13	213924	213925	56
chr13	213644	214645	ST2482	.	+	chr13	213924	213925	-220	chr13	214196	214197	52
chr13	215900	216901	ST2483	.	+	chr13	216139	216140	-261	chr13	216428	216429	28
chr13	216796	217797	ST2484	.	+	chr13	217073	217074	-223	chr13	217328	217329	32
chr13	218720	219721	ST6192	.	-	chr13	219321	219322	-101	chr13	219129	219130	91
chr13	219352	220353	ST6193	.	-	chr13	220130	220131	-278	chr13	219813	219814	39
chr13	219596	220597	ST2485	.	+	chr13	219813	219814	-283	chr13	220130	220131	34
chr13	220243	221244	13R-87	.	-	chr13	220868	220869	-125	chr13	220650	220651	93
chr13	220828	221829	ST2486	.	+	chr13	221198	221199	-130	chr13	221357	221358	29
chr13	221472	222473	13R-88	.	-	chr13	222043	222044	-71	chr13	221895	221896	77
chr13	223400	224401	ST6194	.	-	chr13	224045	224046	-145	chr13	223804	223805	96
chr13	224912	225913	ST6195	.	-	chr13	225693	225694	-281	chr13	225350	225351	62
chr13	225356	226357	ST2487	.	+	chr13	225693	225694	-163	chr13	225906	225907	50
chr13	226504	227505	13F-98	.	+	chr13	226874	226875	-130	chr13	227073	227074	69
chr13	228208	229209	ST6196	.	-	chr13	228928	228929	-220	chr13	228652	228653	56
chr13	228380	229381	ST2488	.	+	chr13	228652	228653	-228	chr13	228928	228929	48
chr13	230328	231329	ST6197	.	-	chr13	231008	231009	-180	chr13	230770	230771	58
chr13	230484	231485	ST2489	.	+	chr13	230770	230771	-214	chr13	231008	231009	24
chr13	232932	233933	ST2490	.	+	chr13	233212	233213	-220	chr13	233491	233492	59
chr13	233240	234241	13R-97	.	-	chr13	233828	233829	-88	chr13	233655	233656	85
chr13	235600	236601	ST6198	.	-	chr13	236561	236562	-461	chr13	236064	236065	36
chr13	236012	237013	ST2491	.	+	chr13	236064	236065	-448	chr13	236561	236562	49
chr13	238524	239525	ST2492	.	+	chr13	238848	238849	-176	chr13	239231	239232	207
chr13	241296	242297	ST6199	.	-	chr13	242039	242040	-243	chr13	241764	241765	32
chr13	241485	242486	13F-106	.	+	chr13	241764	241765	-221	chr13	242039	242040	54
chr13	242568	243569	ST6200	.	-	chr13	243252	243253	-184	chr13	243008	243009	60
chr13	242716	243717	ST2493	.	+	chr13	243008	243009	-208	chr13	243252	243253	36
chr13	243564	244565	ST2494	.	+	chr13	243892	243893	-172	chr13	244166	244167	102
chr13	245588	246589	ST2495	.	+	chr13	245804	245805	-284	chr13	246110	246111	22
chr13	246436	247437	ST2496	.	+	chr13	246933	246934	-3	chr13	247079	247080	143
chr13	246976	247977	ST6201	.	-	chr13	247693	247694	-217	chr13	247411	247412	65
chr13	247140	248141	ST2497	.	+	chr13	247411	247412	-229	chr13	247693	247694	53
chr13	252504	253505	ST6203	.	-	chr13	253176	253177	-172	chr13	252928	252929	76
chr13	252728	253729	ST6204	.	-	chr13	253720	253721	-492	chr13	253176	253177	52
chr13	252748	253749	ST2498	.	+	chr13	253176	253177	-72	chr13	253720	253721	472
chr13	253156	254157	ST2499	.	+	chr13	253176	253177	-480	chr13	253720	253721	64
chr13	257799	258800	13F-112	.	+	chr13	258046	258047	-253	chr13	258359	258360	60
chr13	258072	259073	ST6205	.	-	chr13	258871	258872	-299	chr13	258534	258535	38
chr13	258464	259465	ST6206	.	-	chr13	259194	259195	-230	chr13	258871	258872	93
chr13	258483	259484	13R-108	.	-	chr13	259194	259195	-211	chr13	258871	258872	112
chr13	258738	259739	tS_28AGA_29M	.	-	chr13	259386	259387	-148	chr13	259194	259195	44
chr13	259576	260577	ST6207	.	-	chr13	260088	260089	-12	chr13	259857	259858	219
chr13	259601	260602	13R-110	.	-	chr13	260261	260262	-160	chr13	260088	260089	13
chr13	259724	260725	ST2500	.	+	chr13	260088	260089	-136	chr13	260261	260262	37
chr13	262200	263201	ST6208	.	-	chr13	262879	262880	-179	chr13	262647	262648	53
chr13	262283	263284	13F-116	.	+	chr13	262647	262648	-136	chr13	262879	262880	96
chr13	262336	263337	ST6209	.	-	chr13	262879	262880	-43	chr13	262647	262648	189
chr13	262972	263973	ST2501	.	+	chr13	263245	263246	-227	chr13	263508	263509	36
chr13	266580	267581	ST2502	.	+	chr13	266662	266663	-418	chr13	267112	267113	32
chr13	266976	267977	ST6210	.	-	chr13	267708	267709	-232	chr13	267433	267434	43
chr13	266999	268000	13R-114	.	-	chr13	267708	267709	-209	chr13	267433	267434	66
chr13	271416	272417	ST6212	.	-	chr13	272200	272201	-284	chr13	271881	271882	35
chr13	271612	272613	ST2503	.	+	chr13	271881	271882	-231	chr13	272200	272201	88
chr13	272588	273589	ST2504	.	+	chr13	272796	272797	-292	chr13	273107	273108	19
chr13	273460	274461	ST2505	.	+	chr13	273719	273720	-241	chr13	273986	273987	26
chr13	275468	276469	ST2506	.	+	chr13	275684	275685	-284	chr13	275998	275999	30
chr13	276211	277212	13R-117	.	-	chr13	276805	276806	-94	chr13	276634	276635	77
chr13	279240	280241	ST6213	.	-	chr13	279766	279767	-26	chr13	279629	279630	111
chr13	282280	283281	ST6214	.	-	chr13	282831	282832	-51	chr13	282679	282680	101
chr13	282555	283556	13F-126	.	+	chr13	282831	282832	-224	chr13	283061	283062	6
chr13	282588	283589	ST2507	.	+	chr13	283061	283062	-27	chr13	283238	283239	150
chr13	283249	284250	ST6215	.	-	chr13	283821	283822	-72	chr13	283608	283609	141
chr13	283338	284339	13R-124	.	-	chr13	284068	284069	-230	chr13	283821	283822	17
chr13	284121	285122	ST6216	.	-	chr13	284901	284902	-280	chr13	284573	284574	48
chr13	284381	285382	ST2508	.	+	chr13	284573	284574	-308	chr13	284901	284902	20
chr13	286061	287062	ST2509	.	+	chr13	286450	286451	-111	chr13	286594	286595	33
chr13	286348	287349	13R-127	.	-	chr13	287028	287029	-180	chr13	286785	286786	63
chr13	286729	287730	ST6217	.	-	chr13	287413	287414	-184	chr13	287228	287229	1
chr13	287549	288550	ST2510	.	+	chr13	287925	287926	-124	chr13	288115	288116	66
chr13	289265	290266	ST6218	.	-	chr13	289907	289908	-142	chr13	289618	289619	147
chr13	289413	290414	ST2511	.	+	chr13	289907	289908	-6	chr13	290157	290158	244
chr13	289513	290514	13F-129	.	+	chr13	289907	289908	-106	chr13	290157	290158	144
chr13	290300	291301	tE_28UUC_29M	.	+	chr13	290650	290651	-150	chr13	290845	290846	45
chr13	290517	291518	ST2512	.	+	chr13	290845	290846	-172	chr13	291066	291067	49
chr13	296297	297298	ST6219	.	-	chr13	297161	297162	-364	chr13	296739	296740	58
chr13	296621	297622	ST2513	.	+	chr13	296739	296740	-382	chr13	297161	297162	40
chr13	298333	299334	ST2520	.	+	chr13	298564	298565	-269	chr13	298868	298869	35
chr13	302049	303050	ST6220	.	-	chr13	302668	302669	-119	chr13	302411	302412	138
chr13	302169	303170	ST6221	.	-	chr13	303180	303181	-511	chr13	302668	302669	1
chr13	302291	303292	13F-137	.	+	chr13	302668	302669	-123	chr13	303180	303181	389
chr13	305409	306410	ST6222	.	-	chr13	305995	305996	-86	chr13	305811	305812	98
chr13	308620	309621	13F-142	.	+	chr13	308795	308796	-325	chr13	309131	309132	11
chr13	310977	311978	ST6223	.	-	chr13	311507	311508	-30	chr13	311305	311306	172
chr13	311268	312269	13R-132	.	-	chr13	311845	311846	-77	chr13	311668	311669	100
chr13	311545	312546	ST6224	.	-	chr13	312273	312274	-228	chr13	311999	312000	46
chr13	311546	312547	13R-134	.	-	chr13	312273	312274	-227	chr13	311999	312000	47
chr13	311733	312734	ST2521	.	+	chr13	311999	312000	-234	chr13	312273	312274	40
chr13	314845	315846	ST2522	.	+	chr13	315275	315276	-70	chr13	315455	315456	110
chr13	316655	317656	13F-146	.	+	chr13	317123	317124	-32	chr13	317235	317236	80
chr13	317969	318970	ST6225	.	-	chr13	318700	318701	-231	chr13	318422	318423	47
chr13	318165	319166	ST2523	.	+	chr13	318422	318423	-243	chr13	318700	318701	35
chr13	320076	321077	13F-151	.	+	chr13	320488	320489	-88	chr13	320669	320670	93
chr13	320513	321514	ST6226	.	-	chr13	321194	321195	-181	chr13	320998	320999	15
chr13	320718	321719	tA_28AGC_29M1	.	-	chr13	321496	321497	-278	chr13	321194	321195	24
chr13	321381	322382	ST2524	.	+	chr13	321642	321643	-239	chr13	321947	321948	66
chr13	322709	323710	ST2525	.	+	chr13	323045	323046	-164	chr13	323368	323369	159
chr13	323686	324687	13F-153	.	+	chr13	324052	324053	-134	chr13	324385	324386	199
chr13	325057	326058	ST6227	.	-	chr13	325842	325843	-285	chr13	325556	325557	1
chr13	325301	326302	ST2526	.	+	chr13	325556	325557	-245	chr13	325842	325843	41
chr13	326909	327910	ST2527	.	+	chr13	327267	327268	-142	chr13	327507	327508	98
chr13	329777	330778	ST6228	.	-	chr13	330463	330464	-186	chr13	330213	330214	64
chr13	329949	330950	ST2528	.	+	chr13	330213	330214	-236	chr13	330463	330464	14
chr13	330133	331134	ST2529	.	+	chr13	330463	330464	-170	chr13	330643	330644	10
chr13	334345	335346	ST6229	.	-	chr13	335199	335200	-354	chr13	334832	334833	13
chr13	337253	338254	ST2531	.	+	chr13	337506	337507	-247	chr13	337799	337800	46
chr13	340449	341450	ST6230	.	-	chr13	341149	341150	-200	chr13	340880	340881	69
